utility,incident_id,type,latitude,longitude,start_local_raw,start_utc,etr_local_raw,etr_utc,retrieved_utc
anaheim,292771,Current Electric Outage,33.8231181392,-118.005032143,8/31/2026 8:07 AM,2026-08-31T15:07:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-08-31T20:46:53Z
anaheim,292771,Current Electric Outage,33.8228738507,-118.005049813,8/31/2026 8:07 AM,2026-08-31T15:07:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-08-31T20:46:53Z
anaheim,292771,Current Electric Outage,33.8226758768,-118.005058272,8/31/2026 8:07 AM,2026-08-31T15:07:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-08-31T20:46:53Z
anaheim,292785,Current Electric Outage,33.8135359626,-118.00747742,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-08-31T20:46:53Z
anaheim,292785,Current Electric Outage,33.8135204029,-118.00766961,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-08-31T20:46:53Z
anaheim,292785,Current Electric Outage,33.813521683,-118.007853065,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-08-31T20:46:53Z
anaheim,292785,Current Electric Outage,33.8135191914,-118.008029093,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-08-31T20:46:53Z
anaheim,292785,Current Electric Outage,33.8134993779,-118.008231866,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8135173316,-118.008589115,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8134692365,-118.008418767,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8135047949,-118.008762271,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8129408976,-118.008590397,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8129796778,-118.008417042,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292785,Current Electric Outage,33.8129591936,-118.008258817,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-08-31T20:46:53Z
anaheim,292785,Current Electric Outage,33.8129797319,-118.008090535,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-08-31T20:46:53Z
anaheim,292785,Current Electric Outage,33.8129897093,-118.007704369,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8307263450536,-117.904697761084,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8307363394451,-117.904685635834,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8307329213236,-117.904668386032,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8307127184543,-117.904700407095,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.830708406388,-117.904660506853,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8307175409249,-117.904679462948,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8304576228353,-117.904654541314,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8304433104615,-117.904670398372,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8304702359331,-117.904670142408,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8304693408442,-117.904640938129,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8304456396638,-117.90463971938,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8304564855523,-117.904675865726,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8304583502799,-117.904637599716,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8304403797229,-117.904654065863,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8306987972461,-117.904673027233,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292784,Current Electric Outage,33.8307022702312,-117.90469001251,8/31/2026 11:53 AM,2026-08-31T18:53:00Z,8/31/2026 4:15 PM,2026-08-31T23:15:00Z,2026-08-31T20:46:53Z
anaheim,292771,Current Electric Outage,33.8227011661,-118.007469046,8/31/2026 8:07 AM,2026-08-31T15:07:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-08-31T20:46:53Z
anaheim,292785,Current Electric Outage,33.812973483,-118.007889063,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-08-31T20:46:53Z
anaheim,292771,Current Electric Outage,33.8224577299,-118.005029011,8/31/2026 8:07 AM,2026-08-31T15:07:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-08-31T20:46:53Z
anaheim,292771,Current Electric Outage,33.8224649017,-118.003365462,8/31/2026 8:07 AM,2026-08-31T15:07:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-08-31T20:46:53Z
anaheim,292785,Current Electric Outage,33.8135359626,-118.00747742,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-09-01T00:07:38Z
anaheim,292785,Current Electric Outage,33.8135204029,-118.00766961,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-09-01T00:07:38Z
anaheim,292785,Current Electric Outage,33.813521683,-118.007853065,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-09-01T00:07:38Z
anaheim,292785,Current Electric Outage,33.8135191914,-118.008029093,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-09-01T00:07:38Z
anaheim,292785,Current Electric Outage,33.8134993779,-118.008231866,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-09-01T00:07:38Z
anaheim,292785,Current Electric Outage,33.8129591936,-118.008258817,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-09-01T00:07:38Z
anaheim,292785,Current Electric Outage,33.8129797319,-118.008090535,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-09-01T00:07:38Z
anaheim,292785,Current Electric Outage,33.8129897093,-118.007704369,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-09-01T00:07:38Z
anaheim,292785,Current Electric Outage,33.812973483,-118.007889063,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-09-01T00:07:38Z
anaheim,292785,Current Electric Outage,33.8135359626,-118.00747742,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-09-01T05:19:38Z
anaheim,292785,Current Electric Outage,33.8135204029,-118.00766961,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-09-01T05:19:38Z
anaheim,292785,Current Electric Outage,33.813521683,-118.007853065,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-09-01T05:19:38Z
anaheim,292785,Current Electric Outage,33.8135191914,-118.008029093,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-09-01T05:19:38Z
anaheim,292785,Current Electric Outage,33.8134993779,-118.008231866,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-09-01T05:19:38Z
anaheim,292785,Current Electric Outage,33.8129591936,-118.008258817,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-09-01T05:19:38Z
anaheim,292785,Current Electric Outage,33.8129797319,-118.008090535,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-09-01T05:19:38Z
anaheim,292785,Current Electric Outage,33.8129897093,-118.007704369,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-09-01T05:19:38Z
anaheim,292785,Current Electric Outage,33.812973483,-118.007889063,8/31/2026 11:51 AM,2026-08-31T18:51:00Z,8/31/2026 4:00 PM,2026-08-31T23:00:00Z,2026-09-01T05:19:38Z
anaheim,292804,Current Electric Outage,33.820914251,-117.928280179,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8208837224,-117.92827959,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8085919393,-117.950413586,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8085773896,-117.95061964,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8085622656,-117.950867888,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8085631143,-117.951093001,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8086420556,-117.95223058,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8086735038,-117.952436361,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8085345575,-117.952612664,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8085264695,-117.952846981,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.80851325,-117.953098784,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8085104528,-117.953303896,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8085172789,-117.953520918,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8085290774,-117.953732177,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8088354398,-117.953675955,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8089131858,-117.951055085,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8088333823,-117.952762385,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8088472295,-117.952531843,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.808829671,-117.952249395,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8088378171,-117.952044388,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8088517503,-117.951807436,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8088594375,-117.951564019,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8088564159,-117.951336811,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8088382246,-117.951086112,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8088636989,-117.950652829,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8088815662,-117.950418701,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8085584541,-117.951273456,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8085456522,-117.951764139,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8215991219,-117.924019071,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8215242653,-117.924219395,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8214734601,-117.924420181,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.821404302,-117.924793554,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8213537527,-117.924975129,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8213189801,-117.925176224,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8212253822,-117.925577948,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8211907375,-117.925769436,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8211162646,-117.925940941,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.821071282,-117.92630517,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8210045678,-117.92649604,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8209028201,-117.926907212,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.820860285,-117.92708894,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8208177497,-117.927270666,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.820751292,-117.927442325,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8204786187,-117.92863803,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8204999589,-117.928840203,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8204968711,-117.929666406,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8205185971,-117.929839764,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8205162719,-117.930012657,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.820476965,-117.930252091,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8204983026,-117.930454265,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8204878307,-117.930636609,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8205091669,-117.930838783,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8205223578,-117.931050407,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8205120136,-117.931223145,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8205092985,-117.931424855,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8204905493,-117.931626254,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8204796871,-117.931837413,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8205012808,-117.932020378,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8207878593,-117.932039498,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8207636194,-117.931824456,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8208043996,-117.931617174,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8207907477,-117.931421845,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8207908345,-117.931012208,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8204968603,-117.929070728,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8204946653,-117.929234017,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.82053178,-117.92945571,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8205785628,-117.928235326,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.820961993,-117.928060829,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8209981498,-117.927879706,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8210458157,-117.9276786,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8211098867,-117.927511482,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8211291853,-117.927330033,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8211821985,-117.927149233,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8212324014,-117.926968379,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.821279705,-117.926794203,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8213632528,-117.926432168,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8214671013,-117.92608118,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8214844699,-117.92587949,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8215849347,-117.925494942,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
